,Iteration,Highest Network Fitness,Iteration Highest Network Fitness,Average Network Fitness
0,1,16.009999999999998,16.009999999999998,3.249999999999992
1,2,16.009999999999998,16.009999999999998,3.969999999999992
2,3,18.009999999999998,18.009999999999998,4.009999999999992
3,4,18.009999999999998,18.009999999999998,3.4609803921568543
4,5,18.009999999999998,16.009999999999998,2.3500000000000045
5,6,29.009999999999998,29.009999999999998,2.7899999999999925
6,7,29.009999999999998,16.009999999999998,2.889999999999992
7,8,29.009999999999998,18.009999999999998,3.0499999999999927
8,9,29.009999999999998,18.009999999999998,2.7158823529411698
9,10,29.009999999999998,16.009999999999998,3.229999999999992
10,11,29.009999999999998,29.009999999999998,2.8099999999999934
11,12,29.009999999999998,29.009999999999998,3.7699999999999916
12,13,29.009999999999998,16.009999999999998,3.169999999999993
13,14,29.009999999999998,29.009999999999998,4.789999999999991
14,15,29.009999999999998,26.009999999999998,4.929999999999992
15,16,29.009999999999998,16.009999999999998,2.4300000000000046
16,17,29.009999999999998,16.009999999999998,3.3753846153846068
17,18,29.009999999999998,29.009999999999998,2.5100000000000042
18,19,29.009999999999998,29.009999999999998,1.7700000000000045
19,20,29.009999999999998,16.009999999999998,2.1100000000000043
20,21,29.009999999999998,29.009999999999998,4.769999999999992
21,22,29.009999999999998,16.009999999999998,2.969999999999992
22,23,29.009999999999998,29.009999999999998,4.500196078431364
23,24,29.009999999999998,23.009999999999998,3.5499999999999914
24,25,29.009999999999998,16.009999999999998,3.6178431372548934
25,26,29.009999999999998,29.009999999999998,4.209999999999991
26,27,29.009999999999998,29.009999999999998,2.8299999999999925
27,28,29.009999999999998,16.009999999999998,2.0500000000000043
28,29,29.009999999999998,18.009999999999998,3.7699999999999916
29,30,29.009999999999998,26.009999999999998,3.649999999999992
30,31,29.009999999999998,29.009999999999998,2.8139215686274435
31,32,29.009999999999998,18.009999999999998,3.069999999999993
32,33,29.009999999999998,29.009999999999998,5.089999999999992
33,34,29.009999999999998,16.009999999999998,2.735490196078424
34,35,29.009999999999998,16.009999999999998,3.7899999999999916
35,36,29.009999999999998,29.009999999999998,3.4499999999999913
36,37,29.009999999999998,16.009999999999998,3.5899999999999914
37,38,29.009999999999998,29.009999999999998,3.2699999999999925
38,39,29.009999999999998,16.009999999999998,4.1899999999999915
39,40,29.009999999999998,29.009999999999998,3.4699999999999913
40,41,29.009999999999998,18.009999999999998,2.8099999999999925
41,42,29.009999999999998,18.009999999999998,5.206078431372541
42,43,29.009999999999998,16.009999999999998,2.1500000000000044
43,44,29.009999999999998,16.009999999999998,2.410000000000004
44,45,37.01,37.01,3.8299999999999916
45,46,37.01,18.009999999999998,2.2300000000000044
46,47,37.01,16.009999999999998,4.1668627450980305
47,48,37.01,16.009999999999998,2.8499999999999925
48,49,37.01,16.009999999999998,3.9699999999999913
49,50,37.01,26.009999999999998,3.7099999999999915
