,Iteration,Highest Network Fitness,Iteration Highest Network Fitness,Average Network Fitness
0,1,6,6,4.233333333333333
1,2,7,7,4.433333333333334
2,3,7,7,3.870967741935484
3,4,9,9,4.225806451612903
4,5,10,10,4.387096774193548
