,Iteration,Highest Network Fitness,Iteration Highest Network Fitness,Average Network Fitness
0,1,70.01,70.01,14.809999999999993
1,2,70.01,70.01,16.009999999999994
2,3,70.01,70.01,21.409999999999997
3,4,70.01,70.01,36.209999999999994
4,5,70.01,70.01,45.610000000000056
5,6,70.01,70.01,41.21000000000004
6,7,70.01,70.01,41.210000000000036
7,8,70.01,60.01,7.601999999999999
